name,brand,categories,primaryCategories,reviews_date,reviews_text,reviews_title,sentiment
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,"eBook Readers,Fire Tablets,Electronics Features,Tablets,Amazon Tablets,College Ipads & Tablets,Electronics,Electronics Deals,College Electronics,Featured Brands,All Tablets,Computers & Tablets,Back To College,Amazon Devices,Tablets & E-Readers","Office Supplies,Electronics",2017-01-23T00:00:00.000Z,"['perfect', 'technology', 'year', 'old', 'son', 'games', 'reading', 'homework']",Excellent tablet for young boy,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-01-30T00:00:00.000Z,"['added', 'echo', 'collection', 'great', 'go', 'around', 'house', 'nt', 'like', 'tap', 'activate']",Awesome,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-07-19T00:00:00.000Z,"['picked', 'portable', 'option', 'playing', 'music', 'garage', 'love', 'battery', 'powered', 'never', 'issue', 'running', 'juice', 'issue', 'mics', 'nt', 'respond', 'voice', 'well', 'echo', 'dot', 'nt', 'really', 'designed', 'listen', 'alexa', 'command', 'since', 'originally', 'required', 'tap', 'speaker', 'get', 'listen']","Not perfect, but does a great job",positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-02-13T00:00:00.000Z,"['great', 'personal', 'speaker', 'tap', 'echo', 'downside', 'tap', 'actually', 'physically', 'tap', 'mic', 'button', 'activate', 'alexa', 'sound', 'quality', 'pretty', 'good', 'price', 'afford', 'would', 'upgrade', 'echo']",Great Speaker,positive
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,"Office,eBook Readers,Electronics Features,Walmart for Business,Tablets,Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,All Tablets,Amazon Book Reader,Computers & Tablets","Office Supplies,Electronics",2017-08-07T00:00:00.000Z,"['enjoying', 'kindle', 'much', 'easy', 'load', 'books', 'easy', 'read', 'happy', 'purchase']",A great deal on a Kindle!,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-22T00:00:00.000Z,"['nice', 'compact', 'great', 'sound', 'easy', 'use', 'love']",great product,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-02-13T00:00:00.000Z,"['nt', 'depth', 'research', 'particular', 'tablet', 'price', 'speed', 'good', 'wanted', 'con', 'able', 'clear', 'home', 'screen', 'apps', 'relocate', 'see', 'personal', 'home', 'screen', 'picture']",Great tablet for speed,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-03-10T00:00:00.000Z,"['gift', 'loves', 'reasonable', 'price', 'thks']",Amazon Fire Tablet,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-17T00:00:00.000Z,"['enjoying', 'amazon', 'echo', 'show', 'alexa', 'amazing', 'answering', 'questions', 'variety', 'music']",Alexa is awesome,positive
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",Electronics,2017-03-25T00:00:00.000Z,"['kindle', 'perfect', 'ereader', 'easy', 'use', 'size', 'perfect', 'bring', 'book', 'go']",Great E-reader,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-11-11T00:00:00.000Z,"['excellent', 'good', 'ipad', 'fraction', 'price']",Great for anyone.,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-12T00:00:00.000Z,"['echo', 'show', 'hands', 'best', 'device', 'echo', 'lineup', 'iaove', 'bought', 'least', 'one', 'everyone', 'except', 'tap', 'use', 'call', 'check', 'grandparents', 'got', 'one', 'christmas', 'itaos', 'amazing', 'watching', 'arlo', 'ring', 'cameras', 'screen', 'also', 'watching', 'news', 'segments', 'looking', 'cooking', 'recipesvideos', 'great', 'itaos', 'also', 'easiest', 'set', 'echo', 'devices', 'donaot', 'even', 'need', 'use', 'app']",Amazing for Families,positive
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-05-17T00:00:00.000Z,"['gets', 'use', 'everyday', 'girlfriend', 'bought', 'complaints', 'also', 'love', 'color', 'also', 'may', 'get', 'one']",Works as Intended.,negative
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-06T00:00:00.000Z,"['great', 'tablet', 'clear', 'picture', 'would', 'buy']",Love it!,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-01T00:00:00.000Z,"['great', 'sound', 'function', 'uoe', 'alexa', 'color', 'style', 'silver', 'plus', 'looks', 'great', 'newly', 'finished', 'basement']",Great little speaker!,positive
"Amazon - Kindle Voyage - 6"" - 4GB - Black",Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Computers & Tablets",Electronics,2017-02-13T00:00:00.000Z,"['always', 'reader', 'early', 'technology', 'adopter', 'resisted', 'moving', 'electronic', 'media', 'reading', 'pleasure', 'wish', 'nt', 'waited', 'long', 'reading', 'night', 'lights', 'instantly', 'downloading', 'new', 'book', 'favorite', 'aspects']",Can't bring myself to buy printed books any more,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-31T00:00:00.000Z,"['bought', 'whim', 'brother', 'recommended', 'try', 'sometimes', 'hard', 'believe', 'important', 'life', 'opened', 'long', 'forgotten', 'youth', 'music', 'videos', 'anytime']","this is amazing, i love it",positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-03-20T00:00:00.000Z,"['bought', 'year', 'old', 'mom', 'loves', 'help', 'recipes', 'cooking']",Mom’s device,positive
"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers,E-Readers","Electronics,Media",2017-02-03T00:00:00.000Z,"['small', 'light', 'comfortable', 'hold', 'either', 'hand', 'keep', 'airplane', 'mode', 'medium', 'lighting', 'battery', 'last', 'weeks', 'lovin', 'far']",The best Kindle yet,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-12-02T00:00:00.000Z,"['great', 'price', 'kindle', 'fire', 'lightweight', 'easy', 'hold', 'use']",Easy to hold and use.,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-07-08T00:00:00.000Z,"['perfect', 'homework', 'surfing', 'web', 'starbucks', 'home']",Always in the go,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-05-30T00:00:00.000Z,"['purchased', 'tablet', 'year', 'old', 'loves', 'easy', 'use', 'setup']",My 3 year old loves it!,positive
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,2017-01-01T00:00:00.000Z,"['bought', 'way', 'easily', 'read', 'go', 'disappointed', 'really', 'big', 'easily', 'carry', 'around', 'discovered', 'easy', 'use', 'reading', 'purposes']",Not as good as I thought it would be,negative
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-08-12T00:00:00.000Z,"['daughter', 'loves', 'tablet', 'amazon', 'plenty', 'games', 'play', 'also', 'easy', 'use']",Great starter tablet.,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-09-23T00:00:00.000Z,"['bought', 'one', 'month', 'ago', 'year', 'old', 'granddaughter', 'always', 'mine', 'gave', 'one', 'year', 'old', 'brother', 'birthday', 'month', 'love', 'kindles']",great birthday gift,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-02T00:00:00.000Z,"['love', 'whole', 'system', 'easy', 'use', 'useful']",Easy to use,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-03-16T00:00:00.000Z,"['great', 'around', 'tablet', 'color', 'resolution', 'nice', 'best', 'price', 'nice', 'product']",Love it,positive
Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,"Computers & Tablets,E-Readers & Accessories,eBook Readers,Kindle E-readers",Electronics,2015-07-09T00:00:00.000Z,"['gave', 'paperwhite', 'friend', 'bought', 'voyage', 'like', 'clearness', 'screen', 'easy', 'turn', 'pages', 'nt', 'know', 'really', 'worth', 'extra', 'cost', 'compared', 'paperwhite', 'especially', 'since', 'new', 'one', 'came', 'dpi']",I love my Voyage!,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-30T00:00:00.000Z,"['yr', 'old', 'loves', 'got', 'pink', 'love', 'put', 'restrictions', 'well', 'timer', 'theyre', 'long', 'games', 'books', 'awesome']",Best tablet ever!!!,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-06-03T00:00:00.000Z,"['daughter', 'likes', 'tablet', 'play', 'online', 'games']",Present for my daughter & she loves it!,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-02-13T00:00:00.000Z,"['bought', 'wife', 'christmas', 'loves', 'screen', 'big', 'alexa', 'responds', 'clearly', 'quickly']",Awesome for quick info,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-16T00:00:00.000Z,"['grandson', 'loves', 'tablet', 'everything', 'needs']",great for children,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-06-25T00:00:00.000Z,"['wanted', 'lighted', 'ebook', 'reader', 'also', 'access', 'internet', 'small', 'format', 'fire', 'meets', 'needs', 'great', 'price']",Very happy with it.,positive
"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers",Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",Electronics,2017-03-03T00:00:00.000Z,"['literally', 'still', 'using', 'first', 'gen', 'kindle', 'fire', 'finally', 'upgraded', 'love', 'new', 'one', 'negative', 'speakers', 'first', 'one', 'louder', 'one']",Love my Kindle Fire,negative
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-02-03T00:00:00.000Z,"['video', 'quality', 'good', 'works', 'well', 'amazon', 'prime', 'video', 'music', 'surprises', 'apps', 'disappointing', 'many', 'common', 'apps', 'available', 'even', 'though', 'android', 'versions', 'bad', 'modest', 'expectations']",Good - But could be much better.,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-01-27T00:00:00.000Z,"['teens', 'needed', 'something', 'could', 'use', 'read', 'favorite', 'books', 'watch', 'movies', 'edit', 'photos', 'catch', 'friends', 'social', 'media', 'kindle', 'fire', 'tablet', 'covered', 'great', 'price']",Great gift for teens,positive
